t0_3h,future_3h,realized_score
8576,33,-2.500000
8576,36,-2.500000
8576,39,-2.500000
8576,42,-2.500000
8576,45,-2.500000
8576,49,-2.500000
8576,53,-2.500000
8576,57,-2.500000
8576,62,-2.500000
8576,67,-2.500000
8576,73,-2.500000
8576,78,-2.500000
8576,85,-2.500000
8576,92,-2.500000
8576,99,-2.500000
8576,107,-2.500000
8576,116,-2.500000
8576,125,-2.500000
8576,135,-2.500000
8576,146,-2.500000
8576,157,-2.500000
8576,170,-2.500000
8576,184,-2.500000
8576,199,-2.500000
8576,214,-2.500000
8576,232,-2.500000
8576,250,-2.500000
8576,270,-2.500000
8576,292,-2.500000
8576,315,-2.500000
8576,340,-2.500000
8576,368,-2.500000
8576,397,-2.500000
8576,429,-2.500000
8576,463,-2.500000
8576,500,-2.500000
8576,540,-2.500000
8576,583,-2.500000
8576,630,-2.500000
8576,680,-2.500000
8576,735,-2.450656
8576,793,-2.375197
8576,857,-2.298050
8576,925,-2.222121
8576,999,-2.145558
8576,1079,-2.068893
8576,1165,-1.992547
8576,1258,-1.916061
8576,1358,-1.839862
8576,1467,-1.762928
8576,1584,-1.686446
8576,1710,-1.610137
8576,1847,-1.533284
8576,1994,-1.456903
8576,2153,-1.380369
8576,2325,-1.303682
8576,2511,-1.226880
8576,2711,-1.150390
8576,2928,-1.073525
8576,3161,-0.997081
8576,3414,-0.920202
8576,3686,-0.843653
8576,3980,-0.767013
8576,4298,-0.690238
8576,4641,-0.613544
8576,5011,-0.536918
8576,5411,-0.460193
8576,5842,-0.383622
8576,6309,-0.306781
8576,6812,-0.230131
8576,7355,-0.153491
8576,7942,-0.076756
8576,8576,0.000000
8576,9260,0.076693
8576,9999,0.153435
9260,0,-2.500000
9260,1,-2.500000
9260,2,-2.500000
9260,3,-2.500000
9260,4,-2.500000
9260,5,-2.500000
9260,6,-2.500000
9260,7,-2.500000
9260,8,-2.500000
9260,9,-2.500000
9260,10,-2.500000
9260,11,-2.500000
9260,12,-2.500000
9260,13,-2.500000
9260,14,-2.500000
9260,15,-2.500000
9260,16,-2.500000
9260,17,-2.500000
9260,19,-2.500000
9260,21,-2.500000
9260,22,-2.500000
9260,24,-2.500000
9260,26,-2.500000
9260,28,-2.500000
9260,31,-2.500000
9260,33,-2.500000
9260,36,-2.500000
9260,39,-2.500000
9260,42,-2.500000
9260,45,-2.500000
9260,49,-2.500000
9260,53,-2.500000
9260,57,-2.500000
9260,62,-2.500000
9260,67,-2.500000
9260,73,-2.500000
9260,78,-2.500000
9260,85,-2.500000
9260,92,-2.500000
9260,99,-2.500000
9260,107,-2.500000
9260,116,-2.500000
9260,125,-2.500000
9260,135,-2.500000
9260,146,-2.500000
9260,157,-2.500000
9260,170,-2.500000
9260,184,-2.500000
9260,199,-2.500000
9260,214,-2.500000
9260,232,-2.500000
9260,250,-2.500000
9260,270,-2.500000
9260,292,-2.500000
9260,315,-2.500000
9260,340,-2.500000
9260,368,-2.500000
9260,397,-2.500000
9260,429,-2.500000
9260,463,-2.500000
9260,500,-2.500000
9260,540,-2.500000
9260,583,-2.500000
9260,630,-2.500000
9260,680,-2.500000
9260,735,-2.500000
9260,793,-2.451891
9260,857,-2.374744
9260,925,-2.298815
9260,999,-2.222252
9260,1079,-2.145586
9260,1165,-2.069240
9260,1258,-1.992754
9260,1358,-1.916556
9260,1467,-1.839622
9260,1584,-1.763139
9260,1710,-1.686831
9260,1847,-1.609978
9260,1994,-1.533597
9260,2153,-1.457062
9260,2325,-1.380376
9260,2511,-1.303574
9260,2711,-1.227084
9260,2928,-1.150218
9260,3161,-1.073775
9260,3414,-0.996896
9260,3686,-0.920346
9260,3980,-0.843707
9260,4298,-0.766931
9260,4641,-0.690237
9260,5011,-0.613611
9260,5411,-0.536886
9260,5842,-0.460315
9260,6309,-0.383474
9260,6812,-0.306824
9260,7355,-0.230184
9260,7942,-0.153449
9260,8576,-0.076693
9260,9260,0.000000
9260,9999,0.076741
9999,0,-2.500000
9999,1,-2.500000
9999,2,-2.500000
9999,3,-2.500000
9999,4,-2.500000
9999,5,-2.500000
9999,6,-2.500000
9999,7,-2.500000
9999,8,-2.500000
9999,9,-2.500000
9999,10,-2.500000
9999,11,-2.500000
9999,12,-2.500000
9999,13,-2.500000
9999,14,-2.500000
9999,15,-2.500000
9999,16,-2.500000
9999,17,-2.500000
9999,19,-2.500000
9999,21,-2.500000
9999,22,-2.500000
9999,24,-2.500000
9999,26,-2.500000
9999,28,-2.500000
9999,31,-2.500000
9999,33,-2.500000
9999,36,-2.500000
9999,39,-2.500000
9999,42,-2.500000
9999,45,-2.500000
9999,49,-2.500000
9999,53,-2.500000
9999,57,-2.500000
9999,62,-2.500000
9999,67,-2.500000
9999,73,-2.500000
9999,78,-2.500000
9999,85,-2.500000
9999,92,-2.500000
9999,99,-2.500000
9999,107,-2.500000
9999,116,-2.500000
9999,125,-2.500000
9999,135,-2.500000
9999,146,-2.500000
9999,157,-2.500000
9999,170,-2.500000
9999,184,-2.500000
9999,199,-2.500000
9999,214,-2.500000
9999,232,-2.500000
9999,250,-2.500000
9999,270,-2.500000
9999,292,-2.500000
9999,315,-2.500000
9999,340,-2.500000
9999,368,-2.500000
9999,397,-2.500000
9999,429,-2.500000
9999,463,-2.500000
9999,500,-2.500000
9999,540,-2.500000
9999,583,-2.500000
9999,630,-2.500000
9999,680,-2.500000
9999,735,-2.500000
9999,793,-2.500000
9999,857,-2.451485
9999,925,-2.375556
9999,999,-2.298993
9999,1079,-2.222327
9999,1165,-2.145981
9999,1258,-2.069495
9999,1358,-1.993297
9999,1467,-1.916363
9999,1584,-1.839880
9999,1710,-1.763572
9999,1847,-1.686719
9999,1994,-1.610338
9999,2153,-1.533803
9999,2325,-1.457117
9999,2511,-1.380315
9999,2711,-1.303825
9999,2928,-1.226959
9999,3161,-1.150516
9999,3414,-1.073637
9999,3686,-0.997088
9999,3980,-0.920448
9999,4298,-0.843673
9999,4641,-0.766978
9999,5011,-0.690352
9999,5411,-0.613627
9999,5842,-0.537056
9999,6309,-0.460216
9999,6812,-0.383566
9999,7355,-0.306925
9999,7942,-0.230191
9999,8576,-0.153435
9999,9260,-0.076741
9999,9999,0.000000
